,record_date,rainfall_amt,mth,day,year,num_month,ystrdy_lvl,usg_amt,tdy_rain_ptntl,tdy_rain_coll,tnkr_amt,tdy_lvl,tdy_rain_ovflw
3377,3/31/2013,0.0,3,31,2013,3,3792,500,0,0,0,3292,0
3378,4/1/2013,0.0,4,1,2013,4,3292,500,0,0,0,2792,0
3379,4/2/2013,0.0,4,2,2013,4,2792,500,0,0,6000,8292,0
3380,4/3/2013,2.0,4,3,2013,4,8292,500,128,128,0,7920,0
3381,4/4/2013,0.0,4,4,2013,4,7920,500,0,0,0,7420,0
3382,4/5/2013,0.0,4,5,2013,4,7420,500,0,0,0,6920,0
3383,4/6/2013,0.0,4,6,2013,4,6920,500,0,0,0,6420,0
3384,4/7/2013,0.0,4,7,2013,4,6420,500,0,0,0,5920,0
3385,4/8/2013,0.0,4,8,2013,4,5920,500,0,0,0,5420,0
3386,4/9/2013,0.0,4,9,2013,4,5420,500,0,0,0,4920,0
3387,4/10/2013,0.0,4,10,2013,4,4920,500,0,0,0,4420,0
3388,4/11/2013,0.0,4,11,2013,4,4420,500,0,0,0,3920,0
3389,4/12/2013,0.0,4,12,2013,4,3920,500,0,0,0,3420,0
3390,4/13/2013,0.0,4,13,2013,4,3420,500,0,0,0,2920,0
3391,4/14/2013,0.0,4,14,2013,4,2920,500,0,0,6000,8420,0
3392,4/15/2013,0.0,4,15,2013,4,8420,500,0,0,0,7920,0
3393,4/16/2013,0.0,4,16,2013,4,7920,500,0,0,0,7420,0
3394,4/17/2013,3.4,4,17,2013,4,7420,500,218,218,0,7138,0
3395,4/18/2013,0.7,4,18,2013,4,7138,500,45,45,0,6683,0
3396,4/19/2013,0.5,4,19,2013,4,6683,500,32,32,0,6215,0
3397,4/20/2013,13.1,4,20,2013,4,6215,500,838,838,0,6553,0
3398,4/21/2013,6.6,4,21,2013,4,6553,500,422,422,0,6475,0
3399,4/22/2013,16.0,4,22,2013,4,6475,500,1024,1024,0,6999,0
3400,4/23/2013,1.5,4,23,2013,4,6999,500,96,96,0,6595,0
3401,4/24/2013,0.1,4,24,2013,4,6595,500,6,6,0,6101,0
3402,4/25/2013,0.6,4,25,2013,4,6101,500,38,38,0,5639,0
3403,4/26/2013,0.0,4,26,2013,4,5639,500,0,0,0,5139,0
3404,4/27/2013,0.0,4,27,2013,4,5139,500,0,0,0,4639,0
3405,4/28/2013,0.0,4,28,2013,4,4639,500,0,0,0,4139,0
3406,4/29/2013,0.0,4,29,2013,4,4139,500,0,0,0,3639,0
3407,4/30/2013,0.0,4,30,2013,4,3639,500,0,0,0,3139,0
3408,5/1/2013,0.0,5,1,2013,5,3139,500,0,0,0,2639,0
3409,5/2/2013,0.0,5,2,2013,5,2639,500,0,0,6000,8139,0
3410,5/3/2013,0.0,5,3,2013,5,8139,500,0,0,0,7639,0
3411,5/4/2013,0.0,5,4,2013,5,7639,500,0,0,0,7139,0
3412,5/5/2013,0.0,5,5,2013,5,7139,500,0,0,0,6639,0
3413,5/6/2013,0.0,5,6,2013,5,6639,500,0,0,0,6139,0
3414,5/7/2013,0.0,5,7,2013,5,6139,500,0,0,0,5639,0
3415,5/8/2013,4.3,5,8,2013,5,5639,500,275,275,0,5414,0
3416,5/9/2013,0.0,5,9,2013,5,5414,500,0,0,0,4914,0
3417,5/10/2013,0.0,5,10,2013,5,4914,500,0,0,0,4414,0
3418,5/11/2013,0.0,5,11,2013,5,4414,500,0,0,0,3914,0
3419,5/12/2013,2.0,5,12,2013,5,3914,500,128,128,0,3542,0
3420,5/13/2013,0.0,5,13,2013,5,3542,500,0,0,0,3042,0
3421,5/14/2013,0.0,5,14,2013,5,3042,500,0,0,0,2542,0
3422,5/15/2013,1.4,5,15,2013,5,2542,500,90,90,6000,8132,0
3423,5/16/2013,2.8,5,16,2013,5,8132,500,179,179,0,7811,0
3424,5/17/2013,33.0,5,17,2013,5,7811,500,2112,2112,0,9423,0
3425,5/18/2013,1.2,5,18,2013,5,9423,500,77,77,0,9000,0
3426,5/19/2013,0.2,5,19,2013,5,9000,500,13,13,0,8513,0
3427,5/20/2013,0.5,5,20,2013,5,8513,500,32,32,0,8045,0
3428,5/21/2013,53.0,5,21,2013,5,8045,500,3392,2455,0,10000,937
3429,5/22/2013,1.0,5,22,2013,5,10000,500,64,64,0,9564,0
3430,5/23/2013,0.5,5,23,2013,5,9564,500,32,32,0,9096,0
3431,5/24/2013,100.5,5,24,2013,5,9096,500,6432,1404,0,10000,5028
3432,5/25/2013,0.0,5,25,2013,5,10000,500,0,0,0,9500,0
3433,5/26/2013,0.0,5,26,2013,5,9500,500,0,0,0,9000,0
3434,5/27/2013,20.5,5,27,2013,5,9000,500,1312,1312,0,9812,0
3435,5/28/2013,0.4,5,28,2013,5,9812,500,26,26,0,9338,0
3436,5/29/2013,6.8,5,29,2013,5,9338,500,435,435,0,9273,0
3437,5/30/2013,0.0,5,30,2013,5,9273,500,0,0,0,8773,0
3438,5/31/2013,50.5,5,31,2013,5,8773,500,3232,1727,0,10000,1505
3439,6/1/2013,1.7,6,1,2013,6,10000,500,109,109,0,9609,0
3440,6/2/2013,0.0,6,2,2013,6,9609,500,0,0,0,9109,0
3441,6/3/2013,0.3,6,3,2013,6,9109,500,19,19,0,8628,0
3442,6/4/2013,0.0,6,4,2013,6,8628,500,0,0,0,8128,0
3443,6/5/2013,0.2,6,5,2013,6,8128,500,13,13,0,7641,0
3444,6/6/2013,32.8,6,6,2013,6,7641,500,2099,2099,0,9240,0
3445,6/7/2013,1.0,6,7,2013,6,9240,500,64,64,0,8804,0
3446,6/8/2013,50.2,6,8,2013,6,8804,500,3213,1696,0,10000,1517
3447,6/9/2013,0.0,6,9,2013,6,10000,500,0,0,0,9500,0
3448,6/10/2013,0.0,6,10,2013,6,9500,500,0,0,0,9000,0
3449,6/11/2013,1.4,6,11,2013,6,9000,500,90,90,0,8590,0
3450,6/12/2013,2.6,6,12,2013,6,8590,500,166,166,0,8256,0
3451,6/13/2013,19.5,6,13,2013,6,8256,500,1248,1248,0,9004,0
3452,6/14/2013,0.0,6,14,2013,6,9004,500,0,0,0,8504,0
3453,6/15/2013,1.4,6,15,2013,6,8504,500,90,90,0,8094,0
3454,6/16/2013,20.5,6,16,2013,6,8094,500,1312,1312,0,8906,0
3455,6/17/2013,0.7,6,17,2013,6,8906,500,45,45,0,8451,0
3456,6/18/2013,38.5,6,18,2013,6,8451,500,2464,2049,0,10000,415
3457,6/19/2013,20.2,6,19,2013,6,10000,500,1293,500,0,10000,793
3458,6/20/2013,3.7,6,20,2013,6,10000,500,237,237,0,9737,0
3459,6/21/2013,0.0,6,21,2013,6,9737,500,0,0,0,9237,0
3460,6/22/2013,60.0,6,22,2013,6,9237,500,3840,1263,0,10000,2577
3461,6/23/2013,0.6,6,23,2013,6,10000,500,38,38,0,9538,0
3462,6/24/2013,12.0,6,24,2013,6,9538,500,768,768,0,9806,0
3463,6/25/2013,16.5,6,25,2013,6,9806,500,1056,694,0,10000,362
3464,6/26/2013,0.4,6,26,2013,6,10000,500,26,26,0,9526,0
3465,6/27/2013,4.1,6,27,2013,6,9526,500,262,262,0,9288,0
3466,6/28/2013,2.3,6,28,2013,6,9288,500,147,147,0,8935,0
3467,6/29/2013,4.5,6,29,2013,6,8935,500,288,288,0,8723,0
3468,6/30/2013,4.0,6,30,2013,6,8723,500,256,256,0,8479,0
3469,7/1/2013,1.6,7,1,2013,7,8479,500,102,102,0,8081,0
3470,7/2/2013,0.0,7,2,2013,7,8081,500,0,0,0,7581,0
3471,7/3/2013,1.1,7,3,2013,7,7581,500,70,70,0,7151,0
3472,7/4/2013,0.5,7,4,2013,7,7151,500,32,32,0,6683,0
3473,7/5/2013,4.5,7,5,2013,7,6683,500,288,288,0,6471,0
3474,7/6/2013,2.7,7,6,2013,7,6471,500,173,173,0,6144,0
3475,7/7/2013,15.6,7,7,2013,7,6144,500,998,998,0,6642,0
3476,7/8/2013,8.6,7,8,2013,7,6642,500,550,550,0,6692,0
3477,7/9/2013,1.8,7,9,2013,7,6692,500,115,115,0,6307,0
3478,7/10/2013,24.2,7,10,2013,7,6307,500,1549,1549,0,7356,0
3479,7/11/2013,9.5,7,11,2013,7,7356,500,608,608,0,7464,0
3480,7/12/2013,0.2,7,12,2013,7,7464,500,13,13,0,6977,0
3481,7/13/2013,0.0,7,13,2013,7,6977,500,0,0,0,6477,0
3482,7/14/2013,8.2,7,14,2013,7,6477,500,525,525,0,6502,0
3483,7/15/2013,44.9,7,15,2013,7,6502,500,2874,2874,0,8876,0
3484,7/16/2013,0.0,7,16,2013,7,8876,500,0,0,0,8376,0
3485,7/17/2013,4.3,7,17,2013,7,8376,500,275,275,0,8151,0
3486,7/18/2013,1.0,7,18,2013,7,8151,500,64,64,0,7715,0
3487,7/19/2013,9.0,7,19,2013,7,7715,500,576,576,0,7791,0
3488,7/20/2013,1.2,7,20,2013,7,7791,500,77,77,0,7368,0
3489,7/21/2013,0.5,7,21,2013,7,7368,500,32,32,0,6900,0
3490,7/22/2013,56.5,7,22,2013,7,6900,500,3616,3600,0,10000,16
3491,7/23/2013,12.6,7,23,2013,7,10000,500,806,500,0,10000,306
3492,7/24/2013,24.8,7,24,2013,7,10000,500,1587,500,0,10000,1087
3493,7/25/2013,75.0,7,25,2013,7,10000,500,4800,500,0,10000,4300
3494,7/26/2013,64.8,7,26,2013,7,10000,500,4147,500,0,10000,3647
3495,7/27/2013,5.0,7,27,2013,7,10000,500,320,320,0,9820,0
3496,7/28/2013,11.2,7,28,2013,7,9820,500,717,680,0,10000,37
3497,7/29/2013,3.6,7,29,2013,7,10000,500,230,230,0,9730,0
3498,7/30/2013,3.4,7,30,2013,7,9730,500,218,218,0,9448,0
3499,7/31/2013,32.2,7,31,2013,7,9448,500,2061,1052,0,10000,1009
3500,8/1/2013,25.6,8,1,2013,8,10000,500,1638,500,0,10000,1138
3501,8/2/2013,8.2,8,2,2013,8,10000,500,525,500,0,10000,25
3502,8/3/2013,15.0,8,3,2013,8,10000,500,960,500,0,10000,460
3503,8/4/2013,10.2,8,4,2013,8,10000,500,653,500,0,10000,153
3504,8/5/2013,20.3,8,5,2013,8,10000,500,1299,500,0,10000,799
3505,8/6/2013,2.2,8,6,2013,8,10000,500,141,141,0,9641,0
3506,8/7/2013,8.7,8,7,2013,8,9641,500,557,557,0,9698,0
3507,8/8/2013,22.2,8,8,2013,8,9698,500,1421,802,0,10000,619
3508,8/9/2013,4.6,8,9,2013,8,10000,500,294,294,0,9794,0
3509,8/10/2013,0.0,8,10,2013,8,9794,500,0,0,0,9294,0
3510,8/11/2013,16.8,8,11,2013,8,9294,500,1075,1075,0,9869,0
3511,8/12/2013,40.0,8,12,2013,8,9869,500,2560,631,0,10000,1929
3512,8/13/2013,64.7,8,13,2013,8,10000,500,4141,500,0,10000,3641
3513,8/14/2013,10.0,8,14,2013,8,10000,500,640,500,0,10000,140
3514,8/15/2013,0.0,8,15,2013,8,10000,500,0,0,0,9500,0
3515,8/16/2013,2.0,8,16,2013,8,9500,500,128,128,0,9128,0
3516,8/17/2013,70.3,8,17,2013,8,9128,500,4499,1372,0,10000,3127
3517,8/18/2013,4.3,8,18,2013,8,10000,500,275,275,0,9775,0
3518,8/19/2013,1.9,8,19,2013,8,9775,500,122,122,0,9397,0
3519,8/20/2013,44.0,8,20,2013,8,9397,500,2816,1103,0,10000,1713
3520,8/21/2013,2.5,8,21,2013,8,10000,500,160,160,0,9660,0
3521,8/22/2013,5.2,8,22,2013,8,9660,500,333,333,0,9493,0
3522,8/23/2013,0.3,8,23,2013,8,9493,500,19,19,0,9012,0
3523,8/24/2013,0.3,8,24,2013,8,9012,500,19,19,0,8531,0
3524,8/25/2013,16.8,8,25,2013,8,8531,500,1075,1075,0,9106,0
3525,8/26/2013,26.4,8,26,2013,8,9106,500,1690,1394,0,10000,296
3526,8/27/2013,0.4,8,27,2013,8,10000,500,26,26,0,9526,0
3527,8/28/2013,2.0,8,28,2013,8,9526,500,128,128,0,9154,0
3528,8/29/2013,2.3,8,29,2013,8,9154,500,147,147,0,8801,0
3529,8/30/2013,3.1,8,30,2013,8,8801,500,198,198,0,8499,0
3530,8/31/2013,21.1,8,31,2013,8,8499,500,1350,1350,0,9349,0
3531,9/1/2013,1.4,9,1,2013,9,9349,500,90,90,0,8939,0
3532,9/2/2013,0.4,9,2,2013,9,8939,500,26,26,0,8465,0
3533,9/3/2013,3.3,9,3,2013,9,8465,500,211,211,0,8176,0
3534,9/4/2013,67.2,9,4,2013,9,8176,500,4301,2324,0,10000,1977
3535,9/5/2013,0.0,9,5,2013,9,10000,500,0,0,0,9500,0
3536,9/6/2013,0.0,9,6,2013,9,9500,500,0,0,0,9000,0
3537,9/7/2013,0.0,9,7,2013,9,9000,500,0,0,0,8500,0
3538,9/8/2013,0.0,9,8,2013,9,8500,500,0,0,0,8000,0
3539,9/9/2013,10.7,9,9,2013,9,8000,500,685,685,0,8185,0
3540,9/10/2013,0.0,9,10,2013,9,8185,500,0,0,0,7685,0
3541,9/11/2013,1.3,9,11,2013,9,7685,500,83,83,0,7268,0
3542,9/12/2013,0.4,9,12,2013,9,7268,500,26,26,0,6794,0
3543,9/13/2013,0.0,9,13,2013,9,6794,500,0,0,0,6294,0
3544,9/14/2013,19.3,9,14,2013,9,6294,500,1235,1235,0,7029,0
3545,9/15/2013,6.2,9,15,2013,9,7029,500,397,397,0,6926,0
3546,9/16/2013,0.0,9,16,2013,9,6926,500,0,0,0,6426,0
3547,9/17/2013,0.0,9,17,2013,9,6426,500,0,0,0,5926,0
3548,9/18/2013,0.0,9,18,2013,9,5926,500,0,0,0,5426,0
3549,9/19/2013,0.0,9,19,2013,9,5426,500,0,0,0,4926,0
3550,9/20/2013,2.0,9,20,2013,9,4926,500,128,128,0,4554,0
3551,9/21/2013,0.0,9,21,2013,9,4554,500,0,0,0,4054,0
3552,9/22/2013,0.0,9,22,2013,9,4054,500,0,0,0,3554,0
3553,9/23/2013,46.7,9,23,2013,9,3554,500,2989,2989,0,6043,0
3554,9/24/2013,25.0,9,24,2013,9,6043,500,1600,1600,0,7143,0
3555,9/25/2013,0.0,9,25,2013,9,7143,500,0,0,0,6643,0
3556,9/26/2013,0.0,9,26,2013,9,6643,500,0,0,0,6143,0
3557,9/27/2013,0.0,9,27,2013,9,6143,500,0,0,0,5643,0
3558,9/28/2013,0.0,9,28,2013,9,5643,500,0,0,0,5143,0
3559,9/29/2013,33.4,9,29,2013,9,5143,500,2138,2138,0,6781,0
3560,9/30/2013,0.0,9,30,2013,9,6781,500,0,0,0,6281,0
3561,10/1/2013,0.0,10,1,2013,10,6281,500,0,0,0,5781,0
3562,10/2/2013,0.7,10,2,2013,10,5781,500,45,45,0,5326,0
3563,10/3/2013,6.2,10,3,2013,10,5326,500,397,397,0,5223,0
3564,10/4/2013,7.5,10,4,2013,10,5223,500,480,480,0,5203,0
3565,10/5/2013,3.3,10,5,2013,10,5203,500,211,211,0,4914,0
3566,10/6/2013,3.1,10,6,2013,10,4914,500,198,198,0,4612,0
3567,10/7/2013,2.5,10,7,2013,10,4612,500,160,160,0,4272,0
3568,10/8/2013,0.0,10,8,2013,10,4272,500,0,0,0,3772,0
3569,10/9/2013,0.0,10,9,2013,10,3772,500,0,0,0,3272,0
3570,10/10/2013,0.0,10,10,2013,10,3272,500,0,0,0,2772,0
3571,10/11/2013,0.0,10,11,2013,10,2772,500,0,0,6000,8272,0
3572,10/12/2013,0.0,10,12,2013,10,8272,500,0,0,0,7772,0
3573,10/13/2013,0.0,10,13,2013,10,7772,500,0,0,0,7272,0
3574,10/14/2013,27.8,10,14,2013,10,7272,500,1779,1779,0,8551,0
3575,10/15/2013,42.0,10,15,2013,10,8551,500,2688,1949,0,10000,739
3576,10/16/2013,0.4,10,16,2013,10,10000,500,26,26,0,9526,0
3577,10/17/2013,0.0,10,17,2013,10,9526,500,0,0,0,9026,0
3578,10/18/2013,2.2,10,18,2013,10,9026,500,141,141,0,8667,0
3579,10/19/2013,0.0,10,19,2013,10,8667,500,0,0,0,8167,0
3580,10/20/2013,0.0,10,20,2013,10,8167,500,0,0,0,7667,0
3581,10/21/2013,0.0,10,21,2013,10,7667,500,0,0,0,7167,0
3582,10/22/2013,0.0,10,22,2013,10,7167,500,0,0,0,6667,0
3583,10/23/2013,0.0,10,23,2013,10,6667,500,0,0,0,6167,0
3584,10/24/2013,0.0,10,24,2013,10,6167,500,0,0,0,5667,0
3585,10/25/2013,0.0,10,25,2013,10,5667,500,0,0,0,5167,0
3586,10/26/2013,0.0,10,26,2013,10,5167,500,0,0,0,4667,0
3587,10/27/2013,0.0,10,27,2013,10,4667,500,0,0,0,4167,0
3588,10/28/2013,0.0,10,28,2013,10,4167,500,0,0,0,3667,0
3589,10/29/2013,0.0,10,29,2013,10,3667,500,0,0,0,3167,0
3590,10/30/2013,0.0,10,30,2013,10,3167,500,0,0,0,2667,0
3591,10/31/2013,0.0,10,31,2013,10,2667,500,0,0,6000,8167,0
3592,11/1/2013,0.0,11,1,2013,11,8167,500,0,0,0,7667,0
3593,11/2/2013,0.0,11,2,2013,11,7667,500,0,0,0,7167,0
3594,11/3/2013,0.0,11,3,2013,11,7167,500,0,0,0,6667,0
3595,11/4/2013,0.0,11,4,2013,11,6667,500,0,0,0,6167,0
3596,11/5/2013,0.0,11,5,2013,11,6167,500,0,0,0,5667,0
3597,11/6/2013,0.0,11,6,2013,11,5667,500,0,0,0,5167,0
3598,11/7/2013,0.0,11,7,2013,11,5167,500,0,0,0,4667,0
3599,11/8/2013,0.0,11,8,2013,11,4667,500,0,0,0,4167,0
3600,11/9/2013,0.0,11,9,2013,11,4167,500,0,0,0,3667,0
3601,11/10/2013,0.0,11,10,2013,11,3667,500,0,0,0,3167,0
3602,11/11/2013,0.0,11,11,2013,11,3167,500,0,0,0,2667,0
3603,11/12/2013,0.0,11,12,2013,11,2667,500,0,0,6000,8167,0
3604,11/13/2013,0.0,11,13,2013,11,8167,500,0,0,0,7667,0
3605,11/14/2013,0.0,11,14,2013,11,7667,500,0,0,0,7167,0
3606,11/15/2013,0.0,11,15,2013,11,7167,500,0,0,0,6667,0
3607,11/16/2013,0.0,11,16,2013,11,6667,500,0,0,0,6167,0
3608,11/17/2013,0.0,11,17,2013,11,6167,500,0,0,0,5667,0
3609,11/18/2013,0.0,11,18,2013,11,5667,500,0,0,0,5167,0
3610,11/19/2013,0.0,11,19,2013,11,5167,500,0,0,0,4667,0
